t,dev0_latency,dev0_power,dev0_quality,dev0_util,dev0_q,dev0_temp,dev1_latency,dev1_power,dev1_quality,dev1_util,dev1_q,dev1_temp,dev2_latency,dev2_power,dev2_quality,dev2_util,dev2_q,dev2_temp,total_power
0.2700000000000001,15.56152977258725,15.445855147023554,0.4835627208286775,0.3333333333333333,1.0,41.144257221107814,16.15072757112615,18.191156588134383,0.49241123079269666,0.3333333333333333,1.0,38.90895488713911,14.83903234373681,17.69318048972974,0.4620024342607597,0.3333333333333333,1.0,41.57248448528879,51.33019222488768
0.2800000000000001,15.912024962893335,17.70703154528931,0.4776788501036938,0.3333333333333333,1.0,41.144257221107814,15.705934467197725,16.058845992184402,0.48255147445619245,0.3333333333333333,1.0,38.90895488713911,14.80389633503875,17.512061750557702,0.48207729349428735,0.3333333333333333,1.0,41.57248448528879,51.27793928803142
0.2900000000000001,15.701073233024776,16.346102534150628,0.5129383840082788,0.3333333333333333,1.0,41.144257221107814,16.109923666557858,17.995545196458906,0.45300376113284657,0.3333333333333333,1.0,38.90895488713911,14.978622878203545,18.412740352667797,0.48848857814390345,0.3333333333333333,1.0,41.57248448528879,52.754388083277334
0.3000000000000001,15.716690775386484,16.446857178333822,0.5797064275136825,0.3333333333333333,1.0,41.144257221107814,15.651009726918435,15.795540188558057,0.46186247605159686,0.3333333333333333,1.0,38.90895488713911,14.815759070078627,17.573211656115216,0.5185753899474638,0.3333333333333333,1.0,41.57248448528879,49.8156090230071
0.3100000000000001,15.550959062913638,15.377659520127725,0.453466354460337,0.3333333333333333,1.0,41.144257221107814,15.780541214584755,16.41650611905616,0.49042885254189716,0.3333333333333333,1.0,38.90895488713911,15.040426641278497,18.731325760031982,0.4807651649136286,0.3333333333333333,1.0,41.57248448528879,50.525491399215866
0.3200000000000001,15.898569796636849,17.620227203274386,0.4475860449843575,0.3333333333333333,1.0,41.144257221107814,15.744369152497072,16.243099493400962,0.4906402340766807,0.3333333333333333,1.0,38.90895488713911,14.914021662735559,18.079734666248182,0.5182324661425232,0.3333333333333333,1.0,41.57248448528879,51.94306136292353
0.3300000000000001,15.583825264583222,15.589691757862603,0.47081269344091387,0.3333333333333333,1.0,41.144257221107814,15.907081554434317,17.023132672150737,0.4818549828724837,0.3333333333333333,1.0,38.90895488713911,15.188484349684058,19.49453212480606,0.396081750822474,0.3333333333333333,1.0,41.57248448528879,52.107356554819404
0.34000000000000014,15.68830077294976,16.263702586681465,0.5357513405666311,0.3333333333333333,1.0,41.144257221107814,15.764602765888112,16.340098183009736,0.527820884820233,0.3333333333333333,1.0,38.90895488713911,15.077021344406722,18.919963762370735,0.48441287083540346,0.3333333333333333,1.0,41.57248448528879,51.52376453206194
0.35000000000000014,15.641204222635428,15.959865013568116,0.5177541055967589,0.3333333333333333,1.0,41.144257221107814,15.840448350584333,16.703697219225457,0.5620603853356587,0.3333333333333333,1.0,38.90895488713911,14.787387996662513,17.426964736317306,0.47973403713908686,0.3333333333333333,1.0,41.57248448528879,50.09052696911088
0.36000000000000015,15.714794844099202,16.434625811975298,0.523817516992344,0.3333333333333333,1.0,41.144257221107814,15.612973597787994,15.613197340934196,0.49894366337138424,0.3333333333333333,1.0,38.90895488713911,14.661359706494718,16.777315391926653,0.4004214952026337,0.3333333333333333,1.0,41.57248448528879,48.82513854483615
0.37000000000000016,15.966983980084713,18.06159285164133,0.4650789255951786,0.3333333333333333,1.0,41.144257221107814,15.665607047047143,15.86551883730061,0.42099187771372176,0.3333333333333333,1.0,38.90895488713911,14.934918706665687,18.187454535103317,0.5037531371052182,0.3333333333333333,1.0,41.57248448528879,52.11456622404526
0.38000000000000017,15.599879585717794,15.693264226312085,0.42779394109804625,0.3333333333333333,1.0,41.144257221107814,16.007727499936863,17.505623102283423,0.4429793743115219,0.3333333333333333,1.0,38.90895488713911,14.815629536125831,17.57254393581688,0.48491070207521714,0.3333333333333333,1.0,41.57248448528879,50.771431264412385
0.3900000000000002,15.550008130202091,15.371524695276605,0.46811587649148045,0.3333333333333333,1.0,41.144257221107814,15.825885120600653,16.6338819965271,0.5094153831285169,0.3333333333333333,1.0,38.90895488713911,14.786493258664166,17.42235255001172,0.48879587627291615,0.3333333333333333,1.0,41.57248448528879,49.42775924181542
0.4000000000000002,15.8616411617435,17.38198667972229,0.44667472843825123,0.3333333333333333,1.0,41.144257221107814,15.935007973950233,17.15701019793699,0.4711675573485094,0.3333333333333333,1.0,38.90895488713911,14.88032824009181,17.906052154951347,0.5045087099164265,0.3333333333333333,1.0,41.57248448528879,52.445049032610626
0.4100000000000002,15.77162931648934,16.80128638573164,0.513021270625598,0.3333333333333333,1.0,41.144257221107814,16.24079562168196,18.62293724493976,0.4162526104865944,0.3333333333333333,1.0,38.90895488713911,14.945761725430465,18.243348017609307,0.45617199248681517,0.3333333333333333,1.0,41.57248448528879,53.667571648280706
0.4200000000000002,15.586190307969723,15.604949542945924,0.48640169344790757,0.3333333333333333,1.0,41.144257221107814,15.921211386870821,17.09087021384653,0.466188034958694,0.3333333333333333,1.0,38.90895488713911,14.589970980494348,16.409321515462274,0.4387745950598865,0.3333333333333333,1.0,41.57248448528879,49.10514127225473
0.4300000000000002,15.790920246223935,16.92573943451208,0.45949649069577897,0.3333333333333333,1.0,41.144257221107814,15.793543081547035,16.478836264118982,0.4949226617015561,0.3333333333333333,1.0,38.90895488713911,14.89165828571334,17.964456158529778,0.4888099750223104,0.3333333333333333,1.0,41.57248448528879,51.36903185716084
0.4400000000000002,15.718919140651822,16.46123320141219,0.5141768611010189,0.3333333333333333,1.0,41.144257221107814,15.903700545489114,17.00692432463999,0.5158518403084347,0.3333333333333333,1.0,38.90895488713911,14.454055156791561,15.708704014080066,0.4075305184847327,0.3333333333333333,1.0,41.57248448528879,49.17686154013225
0.45000000000000023,15.756047621681788,16.70076300761324,0.5047168763517578,0.3333333333333333,1.0,41.144257221107814,15.812761189923627,16.570966685574703,0.4799927442431429,0.3333333333333333,1.0,38.90895488713911,14.93948305327407,18.21098278243381,0.5147023411366703,0.3333333333333333,1.0,41.57248448528879,51.48271247562175
0.46000000000000024,15.533945055519954,15.267895754396964,0.42315772704508464,0.3333333333333333,1.0,41.144257221107814,15.821244535941071,16.611635321042165,0.4777210325323834,0.3333333333333333,1.0,38.90895488713911,14.709162588978963,17.023729202861688,0.5141523509573398,0.3333333333333333,1.0,41.57248448528879,48.90326027830082
0.47000000000000025,15.903696174569246,17.653299396873418,0.45860041762806497,0.3333333333333333,1.0,41.144257221107814,16.18294897021879,18.345623980040322,0.42285591369597636,0.3333333333333333,1.0,38.90895488713911,14.959774017168918,18.31557843610642,0.45285679847512933,0.3333333333333333,1.0,41.57248448528879,54.31450181302016
0.48000000000000026,15.792208347204054,16.934049458773142,0.45724084069902965,0.3333333333333333,1.0,41.144257221107814,15.828607345860314,16.646932175845244,0.46464862242025573,0.3333333333333333,1.0,38.90895488713911,14.770361299862925,17.339195693364612,0.5240538876833389,0.3333333333333333,1.0,41.57248448528879,50.920177327983
0.49000000000000027,15.582224526413,15.579364793412257,0.4465023589085859,0.3333333333333333,1.0,41.144257221107814,15.848033718357348,16.74006100259738,0.48270641536790554,0.3333333333333333,1.0,38.90895488713911,15.013655154061432,18.593324370853622,0.45749537483588737,0.3333333333333333,1.0,41.57248448528879,50.91275016686326
0.5000000000000002,15.831520628816603,17.18766778451005,0.4398773521583112,0.3333333333333333,1.0,41.144257221107814,15.870570972492905,16.84810320327995,0.5632361911783486,0.3333333333333333,1.0,38.90895488713911,14.802034825962721,17.50246606256408,0.5653635998370354,0.3333333333333333,1.0,41.57248448528879,51.538237050354084
0.5100000000000002,15.820029858586587,17.113536500656146,0.46003942276614596,0.3333333333333333,1.0,41.144257221107814,15.705685665761468,16.057653253506274,0.4987230427911895,0.3333333333333333,1.0,38.90895488713911,14.685978855755653,16.904221931367346,0.5085624343465902,0.3333333333333333,1.0,41.57248448528879,50.075411685529765
0.5200000000000002,15.778284725790643,16.84422293621543,0.5345459878758522,0.3333333333333333,1.0,41.144257221107814,15.99063183930534,17.423667563882752,0.4607400406486695,0.3333333333333333,1.0,38.90895488713911,14.941426847570272,18.221002633440882,0.5916731089490691,0.3333333333333333,1.0,41.57248448528879,52.488893133539065
0.5300000000000002,15.792204198095495,16.934022691312105,0.5138607966392643,0.3333333333333333,1.0,41.144257221107814,15.523681723780134,15.185137626434162,0.41401870293122084,0.3333333333333333,1.0,38.90895488713911,14.990230825988315,18.472576883482088,0.5389504883927072,0.3333333333333333,1.0,41.57248448528879,50.591737201228355
0.5400000000000003,15.93117750630758,17.830591811828864,0.525387067463614,0.3333333333333333,1.0,41.144257221107814,16.03401735299027,17.631655029794544,0.46210095029404646,0.3333333333333333,1.0,38.90895488713911,15.028372285741876,18.669188091092785,0.5462096904965845,0.3333333333333333,1.0,41.57248448528879,54.131434932716196
0.5500000000000003,15.76992525984506,16.79029287491631,0.4863067207620287,0.3333333333333333,1.0,41.144257221107814,15.93399724538574,17.152164827789257,0.5150136751485607,0.3333333333333333,1.0,38.90895488713911,14.868279667643856,17.843944296618623,0.5888697025476521,0.3333333333333333,1.0,41.57248448528879,51.78640199932419
0.5600000000000003,15.790174730851662,16.920929834235228,0.5312246057641178,0.3333333333333333,1.0,41.144257221107814,15.702200209937297,16.04094419412573,0.477445319835227,0.3333333333333333,1.0,38.90895488713911,15.141809643009758,19.253933823026248,0.5209969088318737,0.3333333333333333,1.0,41.57248448528879,52.2158078513872
0.5700000000000003,15.633794109528194,15.912059584763455,0.5108239458063982,0.3333333333333333,1.0,41.144257221107814,16.03623770089436,17.642299240149363,0.4909545195618072,0.3333333333333333,1.0,38.90895488713911,15.11710971855055,19.12661090441759,0.5497057788429439,0.3333333333333333,1.0,41.57248448528879,52.68096972933041
0.5800000000000003,15.851168517378566,17.314423709044338,0.48840534593295787,0.3333333333333333,1.0,41.144257221107814,16.296798573474565,18.89141192779155,0.4412741377828401,0.3333333333333333,1.0,38.90895488713911,14.560062927020248,16.25515178654202,0.4873318546007905,0.3333333333333333,1.0,41.57248448528879,52.4609874233779
0.5900000000000003,15.682558319028331,16.226655854987598,0.4753900592505113,0.3333333333333333,1.0,41.144257221107814,16.11940749158353,18.04101006633608,0.531008104524383,0.3333333333333333,1.0,38.90895488713911,14.686754871419375,16.908222128993632,0.6110810139198137,0.3333333333333333,1.0,41.57248448528879,51.17588805031731
0.6000000000000003,15.639380115617982,15.948097012608791,0.5664463896008981,0.3333333333333333,1.0,41.144257221107814,15.982763278327301,17.385946169822986,0.5422611540331672,0.3333333333333333,1.0,38.90895488713911,14.660605361241315,16.773426900710383,0.561539376288989,0.3333333333333333,1.0,41.57248448528879,50.10747008314216
0.6100000000000003,15.750527243145099,16.66514896781499,0.6225315534520417,0.3333333333333333,1.0,41.144257221107814,15.972275579087857,17.33566878913095,0.5808499888803943,0.3333333333333333,1.0,38.90895488713911,14.921071742546358,18.11607634573055,0.558802803135188,0.3333333333333333,1.0,41.57248448528879,52.11689410267648
0.6200000000000003,15.773937739745614,16.816178893043183,0.5228929406115267,0.3333333333333333,1.0,41.144257221107814,15.76932341864096,16.362728699975474,0.5054358926639733,0.3333333333333333,1.0,38.90895488713911,14.931689113041367,18.17080665883765,0.6096570132145931,0.3333333333333333,1.0,41.57248448528879,51.349714251856305
0.6300000000000003,15.693438389017828,16.296847281723686,0.5262206950821546,0.3333333333333333,1.0,41.144257221107814,15.847010036018828,16.735153532859115,0.5524660676276184,0.3333333333333333,1.0,38.90895488713911,15.038429539559248,18.721031120464435,0.5939861749378575,0.3333333333333333,1.0,41.57248448528879,51.75303193504723
0.6400000000000003,15.576498519731494,15.542424169053824,0.5941057541316118,0.3333333333333333,1.0,41.144257221107814,15.485826831473354,15.003663616919654,0.5408498692466615,0.3333333333333333,1.0,38.90895488713911,15.025837054157774,18.65611950518802,0.6502145635160228,0.3333333333333333,1.0,41.57248448528879,49.2022072911615
0.6500000000000004,15.771745575324367,16.802036415235964,0.557920035212356,0.3333333333333333,1.0,41.144257221107814,16.12771143918013,18.08081867688344,0.48168666715797964,0.3333333333333333,1.0,38.90895488713911,15.12778690714523,19.18164956725459,0.6135458917698331,0.3333333333333333,1.0,41.57248448528879,54.06450465937399
0.6600000000000004,15.637550850561054,15.936295735195287,0.5587804910901395,0.3333333333333333,1.0,41.144257221107814,15.636883539473327,15.7278201207253,0.5707212872893316,0.3333333333333333,1.0,38.90895488713911,14.842066359321146,17.70882020231024,0.6740480938887025,0.3333333333333333,1.0,41.57248448528879,49.37293605823082
0.6700000000000004,15.971359374169019,18.089820165767684,0.4847471080556581,0.3333333333333333,1.0,41.144257221107814,15.965724144097873,17.304261615493495,0.6380701636781865,0.3333333333333333,1.0,38.90895488713911,14.982274087938622,18.431561571359786,0.7426327001519252,0.3333333333333333,1.0,41.57248448528879,53.825643352620965
0.6800000000000004,15.509409450371557,15.109607330438056,0.5265209707937267,0.3333333333333333,1.0,41.144257221107814,15.791862609987458,16.470780187527346,0.58735994250213,0.3333333333333333,1.0,38.90895488713911,14.72453124548981,17.10295139664963,0.6590672387412854,0.3333333333333333,1.0,41.57248448528879,48.683338914615035
0.6900000000000004,15.804223716357436,17.011565127739512,0.5922578646015673,0.3333333333333333,1.0,41.144257221107814,15.956171793518804,17.258468238356848,0.6210951944862719,0.3333333333333333,1.0,38.90895488713911,15.125500753193439,19.169864924187692,0.6278005662423775,0.3333333333333333,1.0,41.57248448528879,53.43989829028405
0.7000000000000004,15.556768880329702,15.415140839080973,0.5730677977807715,0.3333333333333333,1.0,41.144257221107814,15.841427425585453,16.708390844150557,0.6117267276544996,0.3333333333333333,1.0,38.90895488713911,14.969395545157893,18.36517539042319,0.686870439959451,0.3333333333333333,1.0,41.57248448528879,50.48870707365472
0.7100000000000004,15.795163647592037,16.953115213944436,0.5865892096639393,0.3333333333333333,1.0,41.144257221107814,16.263946607433503,18.733921636983396,0.48687996287661717,0.3333333333333333,1.0,38.90895488713911,14.932831337867006,18.176694587715634,0.7461965647151988,0.3333333333333333,1.0,41.57248448528879,53.86373143864347
0.7200000000000004,15.640217293508208,15.953497962290509,0.5687057351900825,0.3333333333333333,1.0,41.144257221107814,15.896604786923968,16.972907697491006,0.6431264695624263,0.3333333333333333,1.0,38.90895488713911,14.767300695467586,17.323418921052433,0.6745113566801916,0.3333333333333333,1.0,41.57248448528879,50.249824580833945
0.7300000000000004,15.480985989799402,14.926236887760478,0.6383848400328196,0.3333333333333333,1.0,41.144257221107814,15.82165610092455,16.613608338086358,0.7058561143455597,0.3333333333333333,1.0,38.90895488713911,15.231905591959748,19.71835950149643,0.6377808806746744,0.3333333333333333,1.0,41.57248448528879,51.25820472734327
0.7400000000000004,15.62628593019076,15.86362149379585,0.6065613901952855,0.3333333333333333,1.0,41.144257221107814,15.83151718744958,16.660881776229168,0.667691088966336,0.3333333333333333,1.0,38.90895488713911,14.93941936217162,18.210654468188686,0.7201185166734613,0.3333333333333333,1.0,41.57248448528879,50.73515773821371
0.7500000000000004,15.708018190611442,16.390907069608623,0.6061488795896701,0.3333333333333333,1.0,41.144257221107814,15.703679638123788,16.04803648123662,0.6154041791730883,0.3333333333333333,1.0,38.90895488713911,15.314076510412029,20.1419333136098,0.5980068393629588,0.3333333333333333,1.0,41.57248448528879,52.580876864455036
0.7600000000000005,15.93947965200716,17.88415207864582,0.5661835972641719,0.3333333333333333,1.0,41.144257221107814,16.006121532398424,17.497924193355406,0.6739348561359165,0.3333333333333333,1.0,38.90895488713911,14.881442419382939,17.91179551499418,0.6328051503084086,0.3333333333333333,1.0,41.57248448528879,53.29387178699541
0.7700000000000005,15.809468005813656,17.045398012960344,0.689245295592036,0.3333333333333333,1.0,41.144257221107814,16.021789441704257,17.57303518031574,0.7039286159886882,0.3333333333333333,1.0,38.90895488713911,14.97211195336185,18.37917790371962,0.6228530422242734,0.3333333333333333,1.0,41.57248448528879,52.9976110969957
0.7800000000000005,15.813157574314749,17.069200808106185,0.6838780499043492,0.3333333333333333,1.0,41.144257221107814,16.06987210640999,17.80354049734518,0.7007007286471092,0.3333333333333333,1.0,38.90895488713911,14.855351465142952,17.777302130263124,0.7072302056726898,0.3333333333333333,1.0,41.57248448528879,52.65004343571449
0.7900000000000005,15.559918447687458,15.435459883595925,0.6805204800483848,0.3333333333333333,1.0,41.144257221107814,16.06361926981496,17.77356478592213,0.6282116978626653,0.3333333333333333,1.0,38.90895488713911,14.66078580587522,16.774357054868304,0.5966574774842514,0.3333333333333333,1.0,41.57248448528879,49.98338172438636
0.8000000000000005,15.68445538131677,16.23889451786028,0.7501495247834827,0.3333333333333333,1.0,41.144257221107814,15.983839150269594,17.391103833289833,0.6042530850774355,0.3333333333333333,1.0,38.90895488713911,14.990944142104684,18.47625387812135,0.6311960321088762,0.3333333333333333,1.0,41.57248448528879,52.10625222927146
0.8100000000000005,15.717118598743877,16.449617227844115,0.7548241541645928,0.3333333333333333,1.0,41.144257221107814,15.893431399803607,16.957694676151355,0.6589263332442921,0.3333333333333333,1.0,38.90895488713911,14.971555670731988,18.37631038369451,0.587739912910081,0.3333333333333333,1.0,41.57248448528879,51.78362228768998
0.8200000000000005,15.666786930823424,16.124908693362684,0.6924783388988903,0.3333333333333333,1.0,41.144257221107814,16.194512554672965,18.401059087826468,0.5715556981771763,0.3333333333333333,1.0,38.90895488713911,14.766026222259427,17.316849279561453,0.615252165047252,0.3333333333333333,1.0,41.57248448528879,51.842817060750605
0.8300000000000005,15.732117857444726,16.546383091410526,0.6734897568531809,0.3333333333333333,1.0,41.144257221107814,15.832633542448644,16.66623351296321,0.5560678615704113,0.3333333333333333,1.0,38.90895488713911,14.937409460235402,18.2002938461933,0.5509305878622426,0.3333333333333333,1.0,41.57248448528879,51.41291045056704
0.8400000000000005,15.961425375147641,18.025732198945885,0.642693914303745,0.3333333333333333,1.0,41.144257221107814,15.74613883514838,16.251583242441885,0.6050289903286612,0.3333333333333333,1.0,38.90895488713911,14.991885650282953,18.48110715487323,0.594099647685699,0.3333333333333333,1.0,41.57248448528879,52.758422596261
0.8500000000000005,15.841251865225086,17.25044765339667,0.7353113121190832,0.3333333333333333,1.0,41.144257221107814,16.11267471695722,18.008733561711722,0.6040132601455526,0.3333333333333333,1.0,38.90895488713911,14.785249923722441,17.415943419738877,0.6499086001096609,0.3333333333333333,1.0,41.57248448528879,52.675124634847265
0.8600000000000005,15.651207551472382,16.02440025312578,0.7029138426522968,0.3333333333333333,1.0,41.144257221107814,15.881125294343466,16.89869996864401,0.6035214623379257,0.3333333333333333,1.0,38.90895488713911,14.891035518070941,17.961245922240334,0.599265350845073,0.3333333333333333,1.0,41.57248448528879,50.884346144010124
